Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgComp,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,RoomType,RoomName,WingType,WingName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,MatchID,PotentialID,MatchNarrative,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_Facility,USER_Current_Rating,USER_Last_Inspection_Date,USER_City,USER_Address,quality_score
World,M,96.79,A,"3250 G St, Merced, California, 95340","3250 G St, Merced, CA, 95340, USA",3250 G St,PointAddress,,,"3250 G St, Merced, California, 95340",,,19.5,,3250,,,,,,,G,St,,,,,,,,,,,,,,3250 G St,,,,,Merced,,Merced County,California,CA,,,95340,1345.0,USA,United States,ENG,0.0,-120.46915501378,37.321174907182,-120.46851002633,37.321164010708,-120.46951002633,-120.46751002633,37.320164010708,37.322164010708,,AQGL6AAAWfEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzMjUwZgNFTkc,,,Commercial,,3250 N G St E,,,,Merced,,,,,,Circle G Mini Mart,Good,6/6/2023,Merced,3250 N G St E,2
World,M,100.0,A,"235 W 12th St, Suite I, Merced, California, 95341","235 W 12th St, Suite I, Merced, CA, 95341, USA","235 W 12th St, Suite I",Subaddress,,,"235 W 12th St, Suite I, Merced, California, 95341",,,20.0,,235,,,,,W,,12th,St,,,,,,,Suite,I,,,,,Suite I,235 W 12th St,,,,,Merced,,Merced County,California,CA,,,95341,6158.0,USA,United States,ENG,0.0,-120.482335891799,37.295187570758,-120.482335891799,37.295187570758,-120.483335891799,-120.481335891799,37.294187570758,37.296187570758,,AQB96AAAP/EBAJUBBAAAAAAMEFdFU1QgMTJUSCBTVFJFRVQVAzIzNRwDMDpJZgNFTkc,,,,,235 W. 12th St. Ste I,,,,Merced,,,,,,"CLCM Company Inc, dba Carniceria Los Cerritos",Satisfactory,10/11/2024,Merced,235 W. 12th St. Ste I,1
World,M,100.0,A,"3368 N State Highway 59, Suite N, Merced, California, 95348","3368 N State Highway 59, Suite N, Merced, CA, 95348, USA","3368 N State Highway 59, Suite N",Subaddress,,,"3368 N State Highway 59, Suite N, Merced, California, 95348",,,20.0,,3368,,,,,N,,State Highway 59,,,,,,,,Suite,N,,,,,Suite N,3368 N State Highway 59,,,,,Merced,,Merced County,California,CA,,,95348,9407.0,USA,United States,ENG,0.0,-120.503490641948,37.324891317321,-120.503490641948,37.324891317321,-120.504490641948,-120.502490641948,37.323891317321,37.325891317321,,AQBo6AAAXPEBAJUBBAAAAAAMFk5PUlRIIFNUQVRFIEhJR0hXQVkgNTkVBDMzNjgcAzA6TmYDRU5H,,,,,3368 N. Hwy 59 Ste N,,,,Merced,,,,,,Coconut Cafe,Good,1/8/2025,Merced,3368 N. Hwy 59 Ste N,2
World,M,100.0,A,"1445 R St, Merced, California, 95340","1445 R St, Merced, CA, 95340, USA",1445 R St,PointAddress,,,"1445 R St, Merced, California, 95340",,,19.5,,1445,,,,,,,R,St,,,,,,,,,,,,,,1445 R St,,,,,Merced,,Merced County,California,CA,,,95340,5850.0,USA,United States,ENG,0.0,-120.494186310328,37.301725580964,-120.496714124687,37.303312275234,-120.497714124687,-120.495714124687,37.302312275234,37.304312275234,,AQFv6AAAR/EBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNDQ1ZgNFTkc,,,Commercial,,1445 R St.,,,,Merced,,,,,,Costco Warehouse Break Room (Valley Wide Vending),Good,4/17/2026,Merced,1445 R St.,2
World,M,100.0,A,"1445 R St, Merced, California, 95340","1445 R St, Merced, CA, 95340, USA",1445 R St,PointAddress,,,"1445 R St, Merced, California, 95340",,,19.5,,1445,,,,,,,R,St,,,,,,,,,,,,,,1445 R St,,,,,Merced,,Merced County,California,CA,,,95340,5850.0,USA,United States,ENG,0.0,-120.494186310328,37.301725580964,-120.496714124687,37.303312275234,-120.497714124687,-120.495714124687,37.302312275234,37.304312275234,,AQFv6AAAR/EBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNDQ1ZgNFTkc,,,Commercial,,1445 R St.,,,,Merced,,,,,,Costco Wholesale #142,Good,4/17/2026,Merced,1445 R St.,2
World,M,100.0,A,"309 W Main St, Merced, California, 95340","309 W Main St, Merced, CA, 95340, USA",309 W Main St,PointAddress,,,"309 W Main St, Merced, California, 95340",,,19.5,,309,,,,,W,,Main,St,,,,,,,,,,,,,,309 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4819.0,USA,United States,ENG,0.0,-120.480650877804,37.30043514506,-120.480587342978,37.300604710961,-120.481587342978,-120.479587342978,37.299604710961,37.301604710961,,AQF/6AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzMwOWYDRU5H,,,Commercial,,309 W. Main St.,,,,Merced,,,,,,Coffee Bandits,Satisfactory,12/1/2023,Merced,309 W. Main St.,1
World,M,100.0,A,"431 W Main St, Merced, California, 95340","431 W Main St, Merced, CA, 95340, USA",431 W Main St,PointAddress,,,"431 W Main St, Merced, California, 95340",,,19.5,,431,,,,,W,,Main,St,,,,,,,,,,,,,,431 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4821.0,USA,United States,ENG,0.0,-120.482649626435,37.301176692034,-120.482539739684,37.301476847986,-120.483539739684,-120.481539739684,37.300476847986,37.302476847986,,AQF96AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQzMWYDRU5H,,,Commercial,,431 W. Main St.,,,,Merced,,,,,,Coldstone Creamery,Satisfactory,9/26/2025,Merced,431 W. Main St.,1
World,M,100.0,A,"750 Motel Dr, Merced, California, 95341","750 Motel Dr, Merced, CA, 95341, USA",750 Motel Dr,PointAddress,,,"750 Motel Dr, Merced, California, 95341",,,19.5,,750,,,,,,,Motel,Dr,,,,,,,,,,,,,,750 Motel Dr,,,,,Merced,,Merced County,California,CA,,,95341,5151.0,USA,United States,ENG,0.0,-120.464737583168,37.293790475137,-120.465346779891,37.29385074102,-120.466346779891,-120.464346779891,37.29285074102,37.29485074102,,AQGO6AAAPfEBAJUBBAAAAAAMC01PVEVMIERSSVZFFQM3NTBmA0VORw,,,Commercial,,750 Motel Dr.,,,,Merced,,,,,,Courtyard by Marriott,Good,3/21/2024,Merced,750 Motel Dr.,2
World,M,100.0,A,"1255 B St, Merced, California, 95341","1255 B St, Merced, CA, 95341, USA",1255 B St,PointAddress,,,"1255 B St, Merced, California, 95341",,,20.0,,1255,,,,,,,B,St,,,,,,,,,,,,,,1255 B St,,,,,Merced,,Merced County,California,CA,,,95341,6345.0,USA,United States,ENG,0.0,-120.471705878373,37.29001585268,-120.472045932185,37.290216180165,-120.473045932185,-120.471045932185,37.289216180165,37.291216180165,,AQGH6AAAOvEBAJUBBAAAAAAMCEIgU1RSRUVUFQQxMjU1ZgNFTkc,,,,,1255 B St.,,,,Merced,,,,,,Country Villa Merced Behavioral Health Center,Good,7/28/2025,Merced,1255 B St.,2
World,M,100.0,A,"1794 W Olive Ave, Merced, California, 95348","1794 W Olive Ave, Merced, CA, 95348, USA",1794 W Olive Ave,PointAddress,,,"1794 W Olive Ave, Merced, California, 95348",,,19.5,,1794,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1794 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201.0,USA,United States,ENG,0.0,-120.498740365961,37.319019039776,-120.498739863047,37.318790046181,-120.499739863047,-120.497739863047,37.317790046181,37.319790046181,,AQFt6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzk0ZgNFTkc,,,Commercial,,1794 W. Olive Ave.,,,,Merced,,,,,,Country Waffles #928,Good,11/14/2024,Merced,1794 W. Olive Ave.,2
World,M,100.0,A,"1970 Yosemite Pkwy, Merced, California, 95341","1970 Yosemite Pkwy, Merced, CA, 95341, USA",1970 Yosemite Pkwy,PointAddress,,,"1970 Yosemite Pkwy, Merced, California, 95341",,,19.5,,1970,,,,,,,Yosemite,Pkwy,,,,,,,,,,,,,,1970 Yosemite Pkwy,,,,,Merced,,Merced County,California,CA,,,95341,5214.0,USA,United States,ENG,0.0,-120.452231532173,37.293843951679,-120.452231532173,37.293843951679,-120.453231532173,-120.451231532173,37.292843951679,37.294843951679,,AQGb6AAAPfEBAJUBBAAAAAAMEFlPU0VNSVRFIFBBUktXQVkVBDE5NzBmA0VORw,,,Commercial,,1970 Yosemite Pkwy,,,,Merced,,,,,,CVS Pharmacy #7206,Good,3/13/2024,Merced,1970 Yosemite Pkwy,2
World,M,100.0,A,"260 W 18th St, Merced, California, 95340","260 W 18th St, Merced, CA, 95340, USA",260 W 18th St,PointAddress,,,"260 W 18th St, Merced, California, 95340",,,19.5,,260,,,,,W,,18th,St,,,,,,,,,,,,,,260 W 18th St,,,,,Merced,,Merced County,California,CA,,,95340,4908.0,USA,United States,ENG,0.0,-120.479585789367,37.301229959028,-120.479662735239,37.301015466126,-120.480662735239,-120.478662735239,37.300015466126,37.302015466126,,AQGA6AAARfEBAJUBBAAAAAAMEFdFU1QgMThUSCBTVFJFRVQVAzI2MGYDRU5H,,,Commercial,,260 W. 18th St.,,,,Merced,,,,,,Cousins Corner,Good,8/1/2025,Merced,260 W. 18th St.,2
World,M,100.0,A,"649 W Olive Ave, Merced, California, 95348","649 W Olive Ave, Merced, CA, 95348, USA",649 W Olive Ave,PointAddress,,,"649 W Olive Ave, Merced, California, 95348",,,19.5,,649,,,,,W,,Olive,Ave,,,,,,,,,,,,,,649 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,2424.0,USA,United States,ENG,0.0,-120.479867169857,37.319369948152,-120.479867924228,37.319810836259,-120.480867924228,-120.478867924228,37.318810836259,37.320810836259,,AQGA6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM2NDlmA0VORw,,,Commercial,,649 W. Olive Ave.,,,,Merced,,,,,,CVS Pharmacy #9623,Good,2/28/2024,Merced,649 W. Olive Ave.,2
World,M,100.0,A,"1210 R St, Merced, California, 95341","1210 R St, Merced, CA, 95341, USA",1210 R St,PointAddress,,,"1210 R St, Merced, California, 95341",,,19.5,,1210,,,,,,,R,St,,,,,,,,,,,,,,1210 R St,,,,,Merced,,Merced County,California,CA,,,95341,5849.0,USA,United States,ENG,0.0,-120.495254164792,37.299725114042,-120.495032295815,37.29959888258,-120.496032295815,-120.494032295815,37.29859888258,37.30059888258,,AQFw6AAAQ/EBAJUBBAAAAAAMCFIgU1RSRUVUFQQxMjEwZgNFTkc,,,Commercial,,1210 R St.,,,,Merced,,,,,,Daljit Atwal DBA Circle R Mini Mart,Satisfactory,3/14/2024,Merced,1210 R St.,1
World,M,100.0,A,"1215 R St, Merced, California, 95341","1215 R St, Merced, CA, 95341, USA",1215 R St,PointAddress,,,"1215 R St, Merced, California, 95341",,,20.0,,1215,,,,,,,R,St,,,,,,,,,,,,,,1215 R St,,,,,Merced,,Merced County,California,CA,,,95341,5869.0,USA,United States,ENG,0.0,-120.495286686577,37.299723647209,-120.495696813099,37.299956999393,-120.496696813099,-120.494696813099,37.298956999393,37.300956999393,,AQFw6AAAQ/EBAJUBBAAAAAAMCFIgU1RSRUVUFQQxMjE1ZgNFTkc,,,,,1215 R St.,,,,Merced,,,,,,Days Inn Yosemite Area Merced,Satisfactory,4/13/2026,Merced,1215 R St.,1
World,T,100.0,A,"1235 N Street, Merced, California, 95341","1235 N Street, Merced, CA, 95341, USA",1235 N Street,PointAddress,,,"1235 N Street, Merced, California, 95341",,,19.8,,1235,,,,,,,N,Street,,,,,,,,,,,,,,1235 N Street,,,,,Merced,,Merced County,California,CA,,,95341,,USA,United States,ENG,0.0,-120.489310389613,37.297506591909,-120.489498395701,37.297619244688,-120.490498395701,-120.488498395701,37.296619244688,37.298619244688,,AQF26AAAQfEBAJUBBAAAAAAMCE4gU1RSRUVUFQQxMjM1ZgNFTkc,,,,,1235 N St.,,,,Merced,,,,,,Danielson Pre-School (Classroom 1-2),Good,5/12/2026,Merced,1235 N St.,2
World,M,100.0,A,"1798 W Olive Ave, Merced, California, 95348","1798 W Olive Ave, Merced, CA, 95348, USA",1798 W Olive Ave,PointAddress,,,"1798 W Olive Ave, Merced, California, 95348",,,19.5,,1798,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1798 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201.0,USA,United States,ENG,0.0,-120.499000204959,37.319018536862,-120.499000037321,37.318924827184,-120.500000037321,-120.498000037321,37.317924827184,37.319924827184,,AQFs6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzk4ZgNFTkc,,,Commercial,,1798 W. Olive Ave.,,,,Merced,,,,,,Del Taco,Good,5/22/2024,Merced,1798 W. Olive Ave.,2
World,M,100.0,A,"570 W Olive Ave, Merced, California, 95348","570 W Olive Ave, Merced, CA, 95348, USA",570 W Olive Ave,PointAddress,,,"570 W Olive Ave, Merced, California, 95348",,,19.5,,570,,,,,W,,Olive,Ave,,,,,,,,,,,,,,570 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3140.0,USA,United States,ENG,0.0,-120.477371039091,37.319181355331,-120.477368273063,37.318949595708,-120.478368273063,-120.476368273063,37.317949595708,37.319949595708,,AQGC6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM1NzBmA0VORw,,,Commercial,,570 W. Olive Ave.,,,,Merced,,,,,,Deli-Delicious,Satisfactory,9/12/2024,Merced,570 W. Olive Ave.,1
World,M,100.0,A,"1128 W 13th St, Merced, California, 95341","1128 W 13th St, Merced, CA, 95341, USA",1128 W 13th St,PointAddress,,,"1128 W 13th St, Merced, California, 95341",,,19.5,,1128,,,,,W,,13th,St,,,,,,,,,,,,,,1128 W 13th St,,,,,Merced,,Merced County,California,CA,,,95341,5701.0,USA,United States,ENG,0.0,-120.495649706803,37.300725494186,-120.495703183345,37.300581828365,-120.496703183345,-120.494703183345,37.299581828365,37.301581828365,,AQFw6AAARPEBAJUBBAAAAAAMEFdFU1QgMTNUSCBTVFJFRVQVBDExMjhmA0VORw,,,Commercial,,1128 W. 13th St.,,,,Merced,,,,,,Denny's Restaurant #6217,Good,1/8/2025,Merced,1128 W. 13th St.,2
World,M,100.0,A,"1720 R St, Merced, California, 95340","1720 R St, Merced, CA, 95340, USA",1720 R St,PointAddress,,,"1720 R St, Merced, California, 95340",,,19.5,,1720,,,,,,,R,St,,,,,,,,,,,,,,1720 R St,,,,,Merced,,Merced County,California,CA,,,95340,4527.0,USA,United States,ENG,0.0,-120.492165014377,37.305066314202,-120.491919927528,37.304921894011,-120.492919927528,-120.490919927528,37.303921894011,37.305921894011,,AQF06AAASPEBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNzIwZgNFTkc,,,Commercial,,1720 R St.,,,,Merced,,,,,,Diamond Gas and Market 16,Good,1/6/2026,Merced,1720 R St.,2
World,M,97.16,A,"601 Mercy Ave, Merced, California, 95340","601 Mercy Ave, Merced, CA, 95340, USA",601 Mercy Ave,PointAddress,,,"601 Mercy Ave, Merced, California, 95340",,,19.5,,601,,,,,,,Mercy,Ave,,,,,,,,,,,,,,601 Mercy Ave,,,,,Merced,,Merced County,California,CA,,,95340,8334.0,USA,United States,ENG,0.0,-120.463255075954,37.338360155625,-120.463169831998,37.339710899321,-120.464169831998,-120.462169831998,37.338710899321,37.340710899321,,AQGQ6AAAa/EBAJUBBAAAAAAMDE1FUkNZIEFWRU5VRRUDNjAxZgNFTkc,,,,,601 Mercy Dr.,,,,Merced,,,,,,Cruickshank Middle School,Good,5/15/2026,Merced,601 Mercy Dr.,2
World,M,100.0,A,"1729 W State Highway 140, Merced, California, 95341","1729 W State Highway 140, Merced, CA, 95341, USA",1729 W State Highway 140,PointAddress,,,"1729 W State Highway 140, Merced, California, 95341",,,19.5,,1729,,,,,W,,State Highway 140,,,,,,,,,,,,,,,1729 W State Highway 140,,,,,Merced,,Merced County,California,CA,,,95341,5515.0,USA,United States,ENG,0.0,-120.506194057179,37.30276988228,-120.506196320293,37.303098452884,-120.507196320293,-120.505196320293,37.302098452884,37.304098452884,,AQFl6AAAR/EBAJUBBAAAAAAMFldFU1QgU1RBVEUgSElHSFdBWSAxNDAVBDE3MjlmA0VORw,,,Commercial,,1729 W. State Highway 140,,,,Merced,,,,,,Dollar General #13358,Good,2/26/2026,Merced,1729 W. State Highway 140,2
World,M,100.0,A,"3142 G St, #3, Merced, California, 95340","3142 G St, #3, Merced, CA, 95340, USA","3142 G St, #3",Subaddress,,,"3142 G St, #3, Merced, California, 95340",,,19.5,,3142,,,,,,,G,St,,,,,,,,3,,,,,#3,3142 G St,,,,,Merced,,Merced County,California,CA,,,95340,1368.0,USA,United States,ENG,0.0,-120.469181416774,37.319333864059,-120.467809802139,37.3193199501,-120.468809802139,-120.466809802139,37.3183199501,37.3203199501,,AQCM6AAAV/EBAJUBBAAAAAAMCEcgU1RSRUVUFQQzMTQyHAMwOjNmA0VORw,,,Commercial,,3142 G St. Ste 3,,,,Merced,,,,,,Dollar Tree #06389,Good,12/8/2023,Merced,3142 G St. Ste 3,2
World,M,100.0,A,"460 W Main St, Merced, California, 95340","460 W Main St, Merced, CA, 95340, USA",460 W Main St,PointAddress,,,"460 W Main St, Merced, California, 95340",,,19.5,,460,,,,,W,,Main,St,,,,,,,,,,,,,,460 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4822.0,USA,United States,ENG,0.0,-120.483218338566,37.301326518553,-120.483333422096,37.301012113365,-120.484333422096,-120.482333422096,37.300012113365,37.302012113365,,AQF86AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQ2MGYDRU5H,,,Commercial,,460 W. Main St.,,,,Merced,,,,,,Destino's,Good,9/11/2024,Merced,460 W. Main St.,2
World,M,100.0,A,"1778 W Olive Ave, Merced, California, 95348","1778 W Olive Ave, Merced, CA, 95348, USA",1778 W Olive Ave,PointAddress,,,"1778 W Olive Ave, Merced, California, 95348",,,19.5,,1778,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1778 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201.0,USA,United States,ENG,0.0,-120.498826280469,37.31727258643,-120.498826280469,37.31727258643,-120.499826280469,-120.497826280469,37.31627258643,37.31827258643,,AQFt6AAAVfEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzc4ZgNFTkc,,,Commercial,,1778 W. Olive Ave.,,,,Merced,,,,,,Dollar Tree #08582,Good,12/7/2023,Merced,1778 W. Olive Ave.,2
World,M,100.0,A,"1115 W Main St, Merced, California, 95340","1115 W Main St, Merced, CA, 95340, USA",1115 W Main St,PointAddress,,,"1115 W Main St, Merced, California, 95340",,,19.5,,1115,,,,,W,,Main,St,,,,,,,,,,,,,,1115 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4522.0,USA,United States,ENG,0.0,-120.492872279367,37.304981531252,-120.492661977416,37.305551081572,-120.493661977416,-120.491661977416,37.304551081572,37.306551081572,,AQFz6AAASfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVBDExMTVmA0VORw,,,Commercial,,1115 W. Main St.,,,,Merced,,,,,,Dollar Tree #01222,Good,12/7/2023,Merced,1115 W. Main St.,2
World,M,100.0,A,"801 Martin Luther King Jr Way, Merced, California, 95341","801 Martin Luther King Jr Way, Merced, CA, 95341, USA",801 Martin Luther King Jr Way,PointAddress,,,"801 Martin Luther King Jr Way, Merced, California, 95341",,,19.5,,801,,,,,,,Martin Luther King Jr,Way,,,,,,,,,,,,,,801 Martin Luther King Jr Way,,,,,Merced,,Merced County,California,CA,,,95341,6042.0,USA,United States,ENG,0.0,-120.485647581744,37.291221421813,-120.485856039676,37.29134119921,-120.486856039676,-120.484856039676,37.29034119921,37.29234119921,,AQF66AAAO/EBAJUBBAAAAAAMGU1BUlRJTiBMVVRIRVIgS0lORyBKUiBXQVkVAzgwMWYDRU5H,,,Commercial,,801 Martin Luther King Jr Way,,,,Merced,,,,,,Don Mario Taco Shop,Good,11/18/2024,Merced,801 Martin Luther King Jr Way,2
World,M,100.0,A,"251 E 11th St, Merced, California, 95341","251 E 11th St, Merced, CA, 95341, USA",251 E 11th St,PointAddress,,,"251 E 11th St, Merced, California, 95341",,,19.5,,251,,,,,E,,11th,St,,,,,,,,,,,,,,251 E 11th St,,,,,Merced,,Merced County,California,CA,,,95341,6228.0,USA,United States,ENG,0.0,-120.476240907086,37.291246316066,-120.476000011189,37.291941511115,-120.477000011189,-120.475000011189,37.290941511115,37.29294151111501,,AQGD6AAAO/EBAJUBBAAAAAAMEEVBU1QgMTFUSCBTVFJFRVQVAzI1MWYDRU5H,,,,,251 E. 11th St.,,,,Merced,,,,,,Don Stowell Elementary School,Good,3/18/2026,Merced,251 E. 11th St.,2
World,M,100.0,A,"1109 W Main St, Merced, California, 95340","1109 W Main St, Merced, CA, 95340, USA",1109 W Main St,PointAddress,,,"1109 W Main St, Merced, California, 95340",,,19.5,,1109,,,,,W,,Main,St,,,,,,,,,,,,,,1109 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4522.0,USA,United States,ENG,0.0,-120.492682764536,37.30491158427,-120.492472294947,37.305481553686,-120.493472294947,-120.491472294947,37.304481553686,37.306481553686,,AQFz6AAASfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVBDExMDlmA0VORw,,,Commercial,,1109 W. Main St.,,,,Merced,,,,,,Domino's Pizza,Good,11/12/2025,Merced,1109 W. Main St.,2
World,M,100.0,A,"2007 E Childs Ave, Merced, California, 95341","2007 E Childs Ave, Merced, CA, 95341, USA",2007 E Childs Ave,PointAddress,,,"2007 E Childs Ave, Merced, California, 95341",,,19.5,,2007,,,,,E,,Childs,Ave,,,,,,,,,,,,,,2007 E Childs Ave,,,,,Merced,,Merced County,California,CA,,,95341,5350.0,USA,United States,ENG,0.0,-120.452733189078,37.287914635282,-120.452881213488,37.288180676889,-120.453881213488,-120.451881213488,37.287180676889,37.28918067688901,,AQGb6AAAOPEBAJUBBAAAAAAMEkVBU1QgQ0hJTERTIEFWRU5VRRUEMjAwN2YDRU5H,,,Commercial,,2007 E. Childs Ave.,,,,Merced,,,,,,Dutch Bros Coffee,Good,11/1/2023,Merced,2007 E. Childs Ave.,2
World,M,100.0,A,"575 W Olive Ave, Merced, California, 95348","575 W Olive Ave, Merced, CA, 95348, USA",575 W Olive Ave,PointAddress,,,"575 W Olive Ave, Merced, California, 95348",,,20.0,,575,,,,,W,,Olive,Ave,,,,,,,,,,,,,,575 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3141.0,USA,United States,ENG,0.0,-120.477628698795,37.319347442742,-120.477629369347,37.31963510965901,-120.478629369347,-120.476629369347,37.318635109659,37.320635109659,,AQGC6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM1NzVmA0VORw,,,,,575 W. Olive Ave.,,,,Merced,,,,,,Dutch Bros Coffee,Satisfactory,7/8/2025,Merced,575 W. Olive Ave.,1
World,M,100.0,A,"260 W Main St, Merced, California, 95340","260 W Main St, Merced, CA, 95340, USA",260 W Main St,PointAddress,,,"260 W Main St, Merced, California, 95340",,,20.0,,260,,,,,W,,Main,St,,,,,,,,,,,,,,260 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4956.0,USA,United States,ENG,0.0,-120.480170091838,37.300226687128,-120.480216695219,37.300100204209,-120.481216695219,-120.479216695219,37.299100204209,37.301100204209,,AQF/6AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzI2MGYDRU5H,,,,,260 W. Main St.,,,,Merced,,,,,,Donut King's,Good,5/12/2026,Merced,260 W. Main St.,2
World,M,100.0,A,"3040 Park Ave, Suite E 1, Merced, California, 95348","3040 Park Ave, Suite E 1, Merced, CA, 95348, USA","3040 Park Ave, Suite E 1",Subaddress,,,"3040 Park Ave, Suite E 1, Merced, California, 95348",,,20.0,,3040,,,,,,,Park,Ave,,,,,,,Suite,E 1,,,,,Suite E 1,3040 Park Ave,,,,,Merced,,Merced County,California,CA,,,95348,3405.0,USA,United States,ENG,0.0,-120.472512888011,37.317775207254,-120.472512888011,37.317775207254,-120.473512888011,-120.471512888011,37.316775207254,37.318775207254,,AQCH6AAAVfEBAJUBBAAAAAAMC1BBUksgQVZFTlVFFQQzMDQwHAQwOkUxZgNFTkc,,,,,3040 Park Ave. Ste E1,,,,Merced,,,,,,Domino's Pizza,Good,9/12/2024,Merced,3040 Park Ave. Ste E1,2
World,M,97.2,A,"1111 W Olive Ave, Merced, California, 95348","1111 W Olive Ave, Merced, CA, 95348, USA",1111 W Olive Ave,PointAddress,,,"1111 W Olive Ave, Merced, California, 95348",,,19.5,,1111,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1111 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1973.0,USA,United States,ENG,0.0,-120.48805620544,37.320407502037,-120.48805620544,37.320407502037,-120.48905620544,-120.48705620544,37.319407502037,37.321407502037,,AQF36AAAWPEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMTExZgNFTkc,,,Commercial,,1111 W. Olive Dr.,,,,Merced,,,,,,Dollar Tree Store 10527,Good,8/19/2024,Merced,1111 W. Olive Dr.,2
World,M,100.0,A,"613 W Olive Ave, Merced, California, 95348","613 W Olive Ave, Merced, CA, 95348, USA",613 W Olive Ave,PointAddress,,,"613 W Olive Ave, Merced, California, 95348",,,19.5,,613,,,,,W,,Olive,Ave,,,,,,,,,,,,,,613 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,2424.0,USA,United States,ENG,0.0,-120.478812391161,37.319371750261,-120.478812894076,37.319698393028,-120.479812894076,-120.477812894076,37.318698393028,37.320698393028,,AQGB6AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM2MTNmA0VORw,,,Commercial,,613 W Olive Ave.,,,,Merced,,,,,,El Pollo Loco #3424,Good,4/17/2026,Merced,613 W Olive Ave.,2
World,M,100.0,A,"609 W Main St, Merced, California, 95340","609 W Main St, Merced, CA, 95340, USA",609 W Main St,PointAddress,,,"609 W Main St, Merced, California, 95340",,,19.5,,609,,,,,W,,Main,St,,,,,,,,,,,,,,609 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4717.0,USA,United States,ENG,0.0,-120.485177776071,37.302121961164,-120.485119605663,37.302277361649,-120.486119605663,-120.484119605663,37.301277361649,37.303277361649,,AQF66AAARvEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzYwOWYDRU5H,,,Commercial,,609 W. Main St.,,,,Merced,,,,,,El Capitan Hotel,Good,9/25/2024,Merced,609 W. Main St.,2
