Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgComp,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,RoomType,RoomName,WingType,WingName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,MatchID,PotentialID,MatchNarrative,StrucType,StrucDet,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_facility,USER_current_rating,USER_last_inspection_date,USER_city,USER_address,USER_state,quality_score
World,M,100.000000000000000,A,"37 E 15th St, Merced, California, 95340","37 E 15th St, Merced, CA, 95340, USA",37 E 15th St,PointAddress,,,"37 E 15th St, Merced, California, 95340",,,19.500000000000000,,37,,,,,E,,15th,St,,,,,,,,,,,,,,37 E 15th St,,,,,Merced,,Merced County,California,CA,,,95340,6251,USA,United States,ENG,0.000000000000000,-120.476550031675004,37.296140802696002,-120.476418771072005,37.296475659728003,-120.477418771071996,-120.475418771072000,37.295475659727998,37.297475659728001,,AQGD6AAAQPEBAJUBBAAAAAAMEEVBU1QgMTVUSCBTVFJFRVQVAjM3ZgNFTkc,,,Commercial,,37 E. 15th St.,,,,Merced,,California,,,,Lee's Community Food Market,Satisfactory,7/5/2023,Merced,37 E. 15th St.,California,2
World,M,100.000000000000000,A,"63 E 16th St, Merced, California, 95340","63 E 16th St, Merced, CA, 95340, USA",63 E 16th St,PointAddress,,,"63 E 16th St, Merced, California, 95340",,,19.500000000000000,,63,,,,,E,,16th,St,,,,,,,,,,,,,,63 E 16th St,,,,,Merced,,Merced County,California,CA,,,95340,5020,USA,United States,ENG,0.000000000000000,-120.475539760885994,37.297312508940998,-120.475434148906004,37.297507220551999,-120.476434148905994,-120.474434148905999,37.296507220552002,37.298507220551997,,AQGE6AAAQfEBAJUBBAAAAAAMEEVBU1QgMTZUSCBTVFJFRVQVAjYzZgNFTkc,,,Commercial,,63 E 16th St,,,,Merced,,California,,,,Little Caesars Pizza,Good,11/16/2022,Merced,63 E 16th St,California,1
World,M,100.000000000000000,A,"61 W Main St, Merced, California, 95340","61 W Main St, Merced, CA, 95340, USA",61 W Main St,PointAddress,,,"61 W Main St, Merced, California, 95340",,,19.500000000000000,,61,,,,,W,,Main,St,,,,,,,,,,,,,,61 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4928,USA,United States,ENG,0.000000000000000,-120.477161240054997,37.299156401910999,-120.477103991655994,37.299317334451999,-120.478103991655999,-120.476103991656004,37.298317334452001,37.300317334451996,,AQGC6AAAQ/EBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAjYxZgNFTkc,,,Commercial,,61 W Main St,,,,Merced,,California,,,,La Taqueria,Good,10/21/2024,Merced,61 W Main St,California,1
World,M,100.000000000000000,A,"433 W Main St, Merced, California, 95340","433 W Main St, Merced, CA, 95340, USA",433 W Main St,PointAddress,,,"433 W Main St, Merced, California, 95340",,,19.500000000000000,,433,,,,,W,,Main,St,,,,,,,,,,,,,,433 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4821,USA,United States,ENG,0.000000000000000,-120.482649626435006,37.301176692033998,-120.482539739684000,37.301476847986002,-120.483539739684005,-120.481539739683996,37.300476847985998,37.302476847986000,,AQF96AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQzM2YDRU5H,,,Commercial,,433 W. Main St.,,,,Merced,,California,,,,Little Oven Pizza,Good,11/20/2023,Merced,433 W. Main St.,California,1
World,M,100.000000000000000,A,"1513 W Main St, Merced, California, 95340","1513 W Main St, Merced, CA, 95340, USA",1513 W Main St,PointAddress,,,"1513 W Main St, Merced, California, 95340",,,19.500000000000000,,1513,,,,,W,,Main,St,,,,,,,,,,,,,,1513 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4415,USA,United States,ENG,0.000000000000000,-120.498875733697005,37.307130357859002,-120.498785963513996,37.307372678679997,-120.499785963514000,-120.497785963514005,37.306372678679999,37.308372678680001,,AQFt6AAAS/EBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVBDE1MTNmA0VORw,,,Commercial,,1513 W. Main St.,,,,Merced,,California,,,,Los Compas,Good,7/26/2024,Merced,1513 W. Main St.,California,1
World,M,100.000000000000000,A,"2971 G St, Merced, California, 95340","2971 G St, Merced, CA, 95340, USA",2971 G St,PointAddress,,,"2971 G St, Merced, California, 95340",,,19.500000000000000,,2971,,,,,,,G,St,,,,,,,,,,,,,,2971 G St,,,,,Merced,,Merced County,California,CA,,,95340,2130,USA,United States,ENG,0.000000000000000,-120.469501437838005,37.313493563473997,-120.470451861838995,37.313511836022997,-120.471451861839000,-120.469451861839005,37.312511836022999,37.314511836023001,,AQGJ6AAAUfEBAJUBBAAAAAAMCEcgU1RSRUVUFQQyOTcxZgNFTkc,,,Commercial,,2971 G St.,,,,Merced,,California,,,,Los Panchos Restaurant,Good,3/20/2024,Merced,2971 G St.,California,1
World,M,100.000000000000000,A,"2980 Beachwood Dr, Merced, California, 95348","2980 Beachwood Dr, Merced, CA, 95348, USA",2980 Beachwood Dr,PointAddress,,,"2980 Beachwood Dr, Merced, California, 95348",,,19.500000000000000,,2980,,,,,,,Beachwood,Dr,,,,,,,,,,,,,,2980 Beachwood Dr,,,,,Merced,,Merced County,California,CA,,,95348,3615,USA,United States,ENG,0.000000000000000,-120.527958339326005,37.331306700283001,-120.527549973003005,37.331303431340999,-120.528549973002995,-120.526549973003000,37.330303431341001,37.332303431341003,,AQFQ6AAAY/EBAJUBBAAAAAAMD0JFQUNIV09PRCBEUklWRRUEMjk4MGYDRU5H,,,Commercial,,2980 Beachwood Dr,,,,Merced,,California,,,,M & A Market,Good,5/23/2024,Merced,2980 Beachwood Dr,California,1
World,M,100.000000000000000,A,"426 W Main St, Merced, California, 95340","426 W Main St, Merced, CA, 95340, USA",426 W Main St,PointAddress,,,"426 W Main St, Merced, California, 95340",,,19.500000000000000,,426,,,,,W,,Main,St,,,,,,,,,,,,,,426 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4822,USA,United States,ENG,0.000000000000000,-120.482560610622997,37.301085203560000,-120.482699163483005,37.300712963240997,-120.483699163482996,-120.481699163483000,37.299712963240999,37.301712963241002,,AQF96AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQyNmYDRU5H,,,Commercial,,426 W. Main St.,,,,Merced,,California,,,,Lovers Deli,Good,1/9/2024,Merced,426 W. Main St.,California,1
World,M,98.750000000000000,A,"3250 G St, Suite A, Merced, California, 95340","3250 G St, Suite A, Merced, CA, 95340, USA","3250 G St, Suite A",Subaddress,,,"3250 G St, Suite A, Merced, California, 95340",,,20.000000000000000,,3250,,,,,,,G,St,,,,,,,Suite,A,,,,,Suite A,3250 G St,,,,,Merced,,Merced County,California,CA,,,95340,1345,USA,United States,ENG,0.000000000000000,-120.468802973845996,37.321162753422001,-120.468802973845996,37.321162753422001,-120.469802973846001,-120.467802973846005,37.320162753421997,37.322162753421999,,AQCL6AAAWfEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzMjUwHAMwOkFmA0VORw,,,,,3250 N. G St. Ste A,,,,Merced,,California,,,,Little Caesars Pizza,Satisfactory,9/24/2025,Merced,3250 N. G St. Ste A,California,2
World,M,100.000000000000000,A,"211 W Main St, Merced, California, 95340","211 W Main St, Merced, CA, 95340, USA",211 W Main St,PointAddress,,,"211 W Main St, Merced, California, 95340",,,19.500000000000000,,211,,,,,W,,Main,St,,,,,,,,,,,,,,211 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4932,USA,United States,ENG,0.000000000000000,-120.479143979251006,37.299879047693999,-120.479091173260997,37.300024725170999,-120.480091173261002,-120.478091173261006,37.299024725171002,37.301024725170997,,AQGA6AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzIxMWYDRU5H,,,Commercial,,211 W. Main St.,,,,Merced,,California,,,,Main Street Market,Satisfactory,12/11/2023,Merced,211 W. Main St.,California,2
World,M,100.000000000000000,A,"1794 W Olive Ave, Suite C, Merced, California, 95348","1794 W Olive Ave, Suite C, Merced, CA, 95348, USA","1794 W Olive Ave, Suite C",Subaddress,,,"1794 W Olive Ave, Suite C, Merced, California, 95348",,,20.000000000000000,,1794,,,,,W,,Olive,Ave,,,,,,,Suite,C,,,,,Suite C,1794 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1201,USA,United States,ENG,0.000000000000000,-120.498645566636000,37.318767163585001,-120.498645566636000,37.318767163585001,-120.499645566636005,-120.497645566635995,37.317767163585003,37.319767163584999,,AQBt6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxNzk0HAMwOkNmA0VORw,,,,,1794 W. Olive Ave. Ste C,,,,Merced,,California,,,,Mango Tango,Satisfactory,5/29/2024,Merced,1794 W. Olive Ave. Ste C,California,2
World,M,100.000000000000000,A,"1730 R St, Merced, California, 95340","1730 R St, Merced, CA, 95340, USA",1730 R St,PointAddress,,,"1730 R St, Merced, California, 95340",,,19.500000000000000,,1730,,,,,,,R,St,,,,,,,,,,,,,,1730 R St,,,,,Merced,,Merced County,California,CA,,,95340,4527,USA,United States,ENG,0.000000000000000,-120.491987653305998,37.305372672762999,-120.491845999142001,37.305292122673997,-120.492845999142006,-120.490845999141996,37.304292122673999,37.306292122674002,,AQF06AAASfEBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNzMwZgNFTkc,,,Commercial,,1730 R St.,,,,Merced,,California,,,,Manley's Donuts,Good,5/15/2024,Merced,1730 R St.,California,1
World,M,100.000000000000000,A,"425 W Main St, Merced, California, 95340","425 W Main St, Merced, CA, 95340, USA",425 W Main St,PointAddress,,,"425 W Main St, Merced, California, 95340",,,19.500000000000000,,425,,,,,W,,Main,St,,,,,,,,,,,,,,425 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4821,USA,United States,ENG,0.000000000000000,-120.482649626435006,37.301176692033998,-120.482539739684000,37.301476847986002,-120.483539739684005,-120.481539739683996,37.300476847985998,37.302476847986000,,AQF96AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQyNWYDRU5H,AQB96AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQyNRwDMDpIZgNFTkc,,Commercial,,425 W. Main St. Ste H,,,,Merced,,California,,,,La tia Juana,Good,4/13/2026,Merced,425 W. Main St. Ste H,California,1
World,M,100.000000000000000,A,"1750 R St, Merced, California, 95340","1750 R St, Merced, CA, 95340, USA",1750 R St,PointAddress,,,"1750 R St, Merced, California, 95340",,,19.500000000000000,,1750,,,,,,,R,St,,,,,,,,,,,,,,1750 R St,,,,,Merced,,Merced County,California,CA,,,95340,4527,USA,United States,ENG,0.000000000000000,-120.491680037459005,37.305519020793000,-120.491680037459005,37.305519020793000,-120.492680037458996,-120.490680037459001,37.304519020793002,37.306519020792997,,AQF06AAASfEBAJUBBAAAAAAMCFIgU1RSRUVUFQQxNzUwZgNFTkc,,,Commercial,,1750 R St,,,,Merced,,California,,,,Maria's Taco Shop #1,Satisfactory,9/24/2024,Merced,1750 R St,California,2
World,M,100.000000000000000,A,"403 W Main St, Merced, California, 95340","403 W Main St, Merced, CA, 95340, USA",403 W Main St,PointAddress,,,"403 W Main St, Merced, California, 95340",,,19.500000000000000,,403,,,,,W,,Main,St,,,,,,,,,,,,,,403 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4821,USA,United States,ENG,0.000000000000000,-120.482101617604997,37.300972844149001,-120.481905061975993,37.301500904049000,-120.482905061975998,-120.480905061976003,37.300500904049002,37.302500904048998,,AQF+6AAARfEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzQwM2YDRU5H,,,Commercial,,403 W. Main St.,,,,Merced,,California,,,,Main Place Stadium Cinemas,Good,9/19/2024,Merced,403 W. Main St.,California,1
World,M,100.000000000000000,A,"655 W Main St, Merced, California, 95340","655 W Main St, Merced, CA, 95340, USA",655 W Main St,PointAddress,,,"655 W Main St, Merced, California, 95340",,,19.500000000000000,,655,,,,,W,,Main,St,,,,,,,,,,,,,,655 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4717,USA,United States,ENG,0.000000000000000,-120.486032143461998,37.302442024137001,-120.485929884243006,37.302715106542998,-120.486929884242997,-120.484929884243002,37.301715106543000,37.303715106543002,,AQF66AAARvEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzY1NWYDRU5H,,,Commercial,,655 W. Main St.,,,,Merced,,California,,,,Mainzer Theater,Satisfactory,12/4/2024,Merced,655 W. Main St.,California,2
World,M,100.000000000000000,A,"51 W 16th St, Merced, California, 95340","51 W 16th St, Merced, CA, 95340, USA",51 W 16th St,PointAddress,,,"51 W 16th St, Merced, California, 95340",,,19.500000000000000,,51,,,,,W,,16th,St,,,,,,,,,,,,,,51 W 16th St,,,,,Merced,,Merced County,California,CA,,,95340,4933,USA,United States,ENG,0.000000000000000,-120.477076666651996,37.297946725644998,-120.476999972238005,37.298179994009999,-120.477999972237996,-120.475999972238000,37.297179994010001,37.299179994009997,,AQGD6AAAQvEBAJUBBAAAAAAMEFdFU1QgMTZUSCBTVFJFRVQVAjUxZgNFTkc,,,Commercial,,51 W. 16th St.,,,,Merced,,California,,,,Mario's Taco Shop #1,Good,10/18/2023,Merced,51 W. 16th St.,California,1
World,M,100.000000000000000,A,"1560 Yosemite Pkwy, Merced, California, 95341","1560 Yosemite Pkwy, Merced, CA, 95341, USA",1560 Yosemite Pkwy,PointAddress,,,"1560 Yosemite Pkwy, Merced, California, 95341",,,19.500000000000000,,1560,,,,,,,Yosemite,Pkwy,,,,,,,,,,,,,,1560 Yosemite Pkwy,,,,,Merced,,Merced County,California,CA,,,95341,5208,USA,United States,ENG,0.000000000000000,-120.457115750973003,37.295164478613998,-120.457116840620003,37.294867423965997,-120.458116840619994,-120.456116840619998,37.293867423965999,37.295867423966001,,AQGW6AAAPvEBAJUBBAAAAAAMEFlPU0VNSVRFIFBBUktXQVkVBDE1NjBmA0VORw,,,Commercial,,1560 Yosemite Pkwy,,,,Merced,,California,,,,Mariscos El Nacho,Satisfactory,9/12/2024,Merced,1560 Yosemite Pkwy,California,2
World,M,100.000000000000000,A,"3140 Campus Pkwy, Merced, California, 95341","3140 Campus Pkwy, Merced, CA, 95341, USA",3140 Campus Pkwy,PointAddress,,,"3140 Campus Pkwy, Merced, California, 95341",,,19.500000000000000,,3140,,,,,,,Campus,Pkwy,,,,,,,,,,,,,,3140 Campus Pkwy,,,,,Merced,,Merced County,California,CA,,,95341,8034,USA,United States,ENG,0.000000000000000,-120.431996360621994,37.275393454952003,-120.431999964840998,37.274932282639000,-120.432999964841002,-120.430999964841007,37.273932282639002,37.275932282638998,,AQGw6AAAKvEBAJUBBAAAAAAMDkNBTVBVUyBQQVJLV0FZFQQzMTQwZgNFTkc,,,Commercial,,3140 Campus Pkwy,,,,Merced,,California,,,,McDonald's,Good,7/2/2025,Merced,3140 Campus Pkwy,California,1
World,M,100.000000000000000,A,"560 W Olive Ave, Merced, California, 95348","560 W Olive Ave, Merced, CA, 95348, USA",560 W Olive Ave,PointAddress,,,"560 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,560,,,,,W,,Olive,Ave,,,,,,,,,,,,,,560 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3140,USA,United States,ENG,0.000000000000000,-120.477257296665002,37.319182109701998,-120.477256039379995,37.318947667869999,-120.478256039380000,-120.476256039380004,37.317947667870001,37.319947667869997,,AQGC6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQM1NjBmA0VORw,,,Commercial,,560 W. Olive Ave.,,,,Merced,,California,,,,Masala Express,Satisfactory,9/12/2024,Merced,560 W. Olive Ave.,California,2
World,M,100.000000000000000,A,"1821 Motel Dr, Merced, California, 95341","1821 Motel Dr, Merced, CA, 95341, USA",1821 Motel Dr,PointAddress,,,"1821 Motel Dr, Merced, California, 95341",,,19.500000000000000,,1821,,,,,,,Motel,Dr,,,,,,,,,,,,,,1821 Motel Dr,,,,,Merced,,Merced County,California,CA,,,95341,5327,USA,United States,ENG,0.000000000000000,-120.454946179155002,37.288482676859999,-120.454797065096997,37.288992883306001,-120.455797065097002,-120.453797065097007,37.287992883306003,37.289992883305999,,AQGZ6AAAOPEBAJUBBAAAAAAMC01PVEVMIERSSVZFFQQxODIxZgNFTkc,,,Commercial,,1821 Motel Dr.,,,,Merced,,California,,,,McDonalds #10150,Good,3/21/2024,Merced,1821 Motel Dr.,California,1
World,M,100.000000000000000,A,"1060 W 13th St, Merced, California, 95341","1060 W 13th St, Merced, CA, 95341, USA",1060 W 13th St,PointAddress,,,"1060 W 13th St, Merced, California, 95341",,,20.000000000000000,,1060,,,,,W,,13th,St,,,,,,,,,,,,,,1060 W 13th St,,,,,Merced,,Merced County,California,CA,,,95341,5817,USA,United States,ENG,0.000000000000000,-120.495067835084001,37.300107873649999,-120.494399797401996,37.300015588896002,-120.495399797402001,-120.493399797402006,37.299015588895998,37.301015588896000,,AQFx6AAARPEBAJUBBAAAAAAMEFdFU1QgMTNUSCBTVFJFRVQVBDEwNjBmA0VORw,,,,,1060 W. 13th St.,,,,Merced,,California,,,,McDonald's Restaurant,Satisfactory,11/27/2023,Merced,1060 W. 13th St.,California,2
World,M,100.000000000000000,A,"206 W Olive Ave, Merced, California, 95348","206 W Olive Ave, Merced, CA, 95348, USA",206 W Olive Ave,PointAddress,,,"206 W Olive Ave, Merced, California, 95348",,,20.000000000000000,,206,,,,,W,,Olive,Ave,,,,,,,,,,,,,,206 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3136,USA,United States,ENG,0.000000000000000,-120.472961403650004,37.318473084512000,-120.473311934841007,37.318536116423999,-120.474311934840998,-120.472311934841002,37.317536116424002,37.319536116423997,,AQGG6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQMyMDZmA0VORw,,,,,206 W Olive Ave.,,,,Merced,,California,,,,McDonalds #1313,Good,6/2/2026,Merced,206 W Olive Ave.,California,1
World,M,100.000000000000000,A,"3524 G St, Merced, California, 95340","3524 G St, Merced, CA, 95340, USA",3524 G St,PointAddress,,,"3524 G St, Merced, California, 95340",,,19.500000000000000,,3524,,,,,,,G,St,,,,,,,,,,,,,,3524 G St,,,,,Merced,,Merced County,California,CA,,,95340,0691,USA,United States,ENG,0.000000000000000,-120.469051581094007,37.330658150524997,-120.468267286414005,37.330642476366002,-120.469267286413995,-120.467267286414000,37.329642476365997,37.331642476366000,,AQGL6AAAYvEBAJUBBAAAAAAMCEcgU1RSRUVUFQQzNTI0ZgNFTkc,,,Commercial,,3524 G St.,,,,Merced,,California,,,,Me-N-Ed's Merced,Good,3/26/2025,Merced,3524 G St.,California,1
World,M,100.000000000000000,A,"1220 V St, Merced, California, 95341","1220 V St, Merced, CA, 95341, USA",1220 V St,PointAddress,,,"1220 V St, Merced, California, 95341",,,19.500000000000000,,1220,,,,,,,V,St,,,,,,,,,,,,,,1220 V St,,,,,Merced,,Merced County,California,CA,,,95341,5602,USA,United States,ENG,0.000000000000000,-120.500784376869007,37.301746200445002,-120.500784376869007,37.301746200445002,-120.501784376868997,-120.499784376869002,37.300746200444998,37.302746200445000,,AQFr6AAARfEBAJUBBAAAAAAMCFYgU1RSRUVUFQQxMjIwZgNFTkc,,,Commercial,,1220 V St.,,,,Merced,,California,,,,Mel's Liquors,Satisfactory,7/10/2023,Merced,1220 V St.,California,2
World,M,100.000000000000000,A,"259 W Main St, Merced, California, 95340","259 W Main St, Merced, CA, 95340, USA",259 W Main St,PointAddress,,,"259 W Main St, Merced, California, 95340",,,19.500000000000000,,259,,,,,W,,Main,St,,,,,,,,,,,,,,259 W Main St,,,,,Merced,,Merced County,California,CA,,,95340,4932,USA,United States,ENG,0.000000000000000,-120.480105215907003,37.300232051545997,-120.480045369118002,37.300394492829000,-120.481045369117993,-120.479045369117998,37.299394492829002,37.301394492828997,,AQF/6AAARPEBAJUBBAAAAAAMEFdFU1QgTUFJTiBTVFJFRVQVAzI1OWYDRU5H,,,Commercial,,259 W. Main St.,,,,Merced,,California,,,,Marie's Mexican Kitchen,Satisfactory,9/19/2024,Merced,259 W. Main St.,California,2
World,M,100.000000000000000,A,"190 W Olive Ave, Merced, California, 95348","190 W Olive Ave, Merced, CA, 95348, USA",190 W Olive Ave,PointAddress,,,"190 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,190,,,,,W,,Olive,Ave,,,,,,,,,,,,,,190 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,3135,USA,United States,ENG,0.000000000000000,-120.472561419230004,37.318705011772998,-120.472631994855007,37.318322964627001,-120.473631994854998,-120.471631994855002,37.317322964627003,37.319322964626998,,AQGH6AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQMxOTBmA0VORw,,,Commercial,,190 W. Olive Ave,,,,Merced,,California,,,,Merced Fuel & Food,Good,12/20/2023,Merced,190 W. Olive Ave,California,1
World,M,100.000000000000000,A,"4526 E State Highway 140, Merced, California, 95340","4526 E State Highway 140, Merced, CA, 95340, USA",4526 E State Highway 140,PointAddress,,,"4526 E State Highway 140, Merced, California, 95340",,,19.500000000000000,,4526,,,,,E,,State Highway 140,,,,,,,,,,,,,,,4526 E State Highway 140,,,,,Merced,,Merced County,California,CA,,,95340,9325,USA,United States,ENG,0.000000000000000,-120.404702872225997,37.295294984846997,-120.404747463950997,37.296931802899003,-120.405747463951002,-120.403747463951007,37.295931802898998,37.297931802899001,,AQHL6AAAQPEBAJUBBAAAAAAMFkVBU1QgU1RBVEUgSElHSFdBWSAxNDAVBDQ1MjZmA0VORw,,,Commercial,,4526 E. Hwy 140,,,,Merced,,California,,,,Merced Fruit Barn,Good,9/5/2024,Merced,4526 E. Hwy 140,California,1
World,M,100.000000000000000,A,"1121 W Olive Ave, Merced, California, 95348","1121 W Olive Ave, Merced, CA, 95348, USA",1121 W Olive Ave,PointAddress,,,"1121 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1121,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1121 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,1972,USA,United States,ENG,0.000000000000000,-120.489894105350004,37.319299749712997,-120.489894608263995,37.319534191545003,-120.490894608264000,-120.488894608264005,37.318534191544998,37.320534191545001,,AQF26AAAV/EBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMTIxZgNFTkc,,,Commercial,,1121 W. Olive Ave.,,,,Merced,,California,,,,Merced Grand Buffet,Satisfactory,7/8/2025,Merced,1121 W. Olive Ave.,California,2
World,M,100.000000000000000,A,"1050 W Olive Ave, Merced, California, 95348","1050 W Olive Ave, Merced, CA, 95348, USA",1050 W Olive Ave,PointAddress,,,"1050 W Olive Ave, Merced, California, 95348",,,19.500000000000000,,1050,,,,,W,,Olive,Ave,,,,,,,,,,,,,,1050 W Olive Ave,,,,,Merced,,Merced County,California,CA,,,95348,2431,USA,United States,ENG,0.000000000000000,-120.486225933062997,37.319110947344001,-120.486223502311006,37.318792686480002,-120.487223502310997,-120.485223502311001,37.317792686479997,37.319792686480000,,AQF56AAAVvEBAJUBBAAAAAAMEVdFU1QgT0xJVkUgQVZFTlVFFQQxMDUwZgNFTkc,,,Commercial,,1050 W. Olive Ave.,,,,Merced,,California,,,,Merced Mall Chevron Food Mart,Good,12/16/2024,Merced,1050 W. Olive Ave.,California,1
World,M,100.000000000000000,A,"1411 V St, Merced, California, 95340","1411 V St, Merced, CA, 95340, USA",1411 V St,PointAddress,,,"1411 V St, Merced, California, 95340",,,19.500000000000000,,1411,,,,,,,V,St,,,,,,,,,,,,,,1411 V St,,,,,Merced,,Merced County,California,CA,,,95340,5632,USA,United States,ENG,0.000000000000000,-120.500243241199996,37.303941211339001,-120.500479275594003,37.304072639581001,-120.501479275593994,-120.499479275593998,37.303072639581004,37.305072639580999,,AQFr6AAASPEBAJUBBAAAAAAMCFYgU1RSRUVUFQQxNDExZgNFTkc,,,Commercial,,1411 V St.,,,,Merced,,California,,,,Merced Mart,Satisfactory,5/14/2024,Merced,1411 V St.,California,2
World,M,100.000000000000000,A,"1640 Yosemite Pkwy, Merced, California, 95341","1640 Yosemite Pkwy, Merced, CA, 95341, USA",1640 Yosemite Pkwy,PointAddress,,,"1640 Yosemite Pkwy, Merced, California, 95341",,,19.500000000000000,,1640,,,,,,,Yosemite,Pkwy,,,,,,,,,,,,,,1640 Yosemite Pkwy,,,,,Merced,,Merced County,California,CA,,,95341,5210,USA,United States,ENG,0.000000000000000,-120.456579476808002,37.295162383139001,-120.456580063540997,37.295002624063997,-120.457580063541002,-120.455580063541007,37.294002624063999,37.296002624064002,,AQGX6AAAP/EBAJUBBAAAAAAMEFlPU0VNSVRFIFBBUktXQVkVBDE2NDBmA0VORw,,,Commercial,,1640 Yosemite Pkwy,,,,Merced,,California,,,,Merced Valley Food,Satisfactory,4/2/2026,Merced,1640 Yosemite Pkwy,California,2
World,M,100.000000000000000,A,"731 E Yosemite Ave, Suite D, Merced, California, 95340","731 E Yosemite Ave, Suite D, Merced, CA, 95340, USA","731 E Yosemite Ave, Suite D",Subaddress,,,"731 E Yosemite Ave, Suite D, Merced, California, 95340",,,20.000000000000000,,731,,,,,E,,Yosemite,Ave,,,,,,,Suite,D,,,,,Suite D,731 E Yosemite Ave,,,,,Merced,,Merced County,California,CA,,,95340,8039,USA,United States,ENG,0.000000000000000,-120.461207377007995,37.332697886662999,-120.461207377007995,37.332697886662999,-120.462207377007999,-120.460207377008004,37.331697886663001,37.333697886663003,,AQCS6AAAZPEBAJUBBAAAAAAMFEVBU1QgWU9TRU1JVEUgQVZFTlVFFQM3MzEcAzA6RGYDRU5H,,,,,731 E. Yosemite Ave. Ste D,,,,Merced,,California,,,,Mimosas Cafe,Good,9/18/2024,Merced,731 E. Yosemite Ave. Ste D,California,1
World,M,100.000000000000000,A,"550 E Main St, Merced, California, 95340","550 E Main St, Merced, CA, 95340, USA",550 E Main St,PointAddress,,,"550 E Main St, Merced, California, 95340",,,19.500000000000000,,550,,,,,E,,Main,St,,,,,,,,,,,,,,550 E Main St,,,,,Merced,,Merced County,California,CA,,,95340,5130,USA,United States,ENG,0.000000000000000,-120.467795804361003,37.295677744454999,-120.467844000303998,37.295538353406002,-120.468844000304003,-120.466844000303993,37.294538353405997,37.296538353406000,,AQGM6AAAP/EBAJUBBAAAAAAMEEVBU1QgTUFJTiBTVFJFRVQVAzU1MGYDRU5H,,,Commercial,,550 E Main St,,,,Merced,,California,,,,Merced Liquor Grocery,Good,12/11/2023,Merced,550 E Main St,California,1
